date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-04-29 21:30:01,Airbnb,,44,67,114,Reminder to all frontline responders You can find a place to stay with thousands of Airbnb hosts who have opened their homes to those on the frontlines of COVID-19. Sign up for #FrontlineStays now: http://airbnb.com/frontlinestays,,,#FrontlineStays,1255610311916257280,https://twitter.com/Airbnb/status/1255610311916257280
2020-04-23 14:08:00,Airbnb,,27,6,57,they're celebrating world book day while social distancing follow along to see what online experiences they're taking...,,,,1253324748529909762,https://twitter.com/Airbnb/status/1253324748529909762
2020-04-03 19:30:00,Airbnb,,67,140,292,"Last week, we launched our #FrontlineStays initiative to provide places to stay for COVID-19 responders. Today, we’re proud to announce that Airbnb hosts have offered 100,000 places to stay for those on the front lines of the pandemic. http://airbnb.com/frontlinestays",,,#FrontlineStays,1246158027272658944,https://twitter.com/Airbnb/status/1246158027272658944
2020-03-26 13:50:00,Airbnb,,175,341,903,"We are partnering with our hosts to provide healthcare providers, relief workers, and first responders on the front lines of the COVID-19 pandemic with places that are safe, clean, and allow them to be close to their patients.",,,,1243173359099183105,https://twitter.com/Airbnb/status/1243173359099183105
2020-03-14 19:39:00,Airbnb,,1244,264,807,"In response to the global disruption to travel caused by COVID-19, our Extenuating Circumstances policy now applies globally to all existing reservations with check-in dates between March 14, 2020 and April 14, 2020.",,,,1238912532691259395,https://twitter.com/Airbnb/status/1238912532691259395
2020-03-13 16:15:52,Airbnb,,150,11,86,We appreciate your patience and understanding as we are experiencing a large volume of inquiries due to COVID-19. We encourage you to continue to visit our help center for updates as matters progress:,,,,1238499026737061888,https://twitter.com/Airbnb/status/1238499026737061888
2020-03-07 00:30:00,Airbnb,,322,34,93,The wellbeing of our community is our priority. We encourage you to visit our help center for updates on how COVID-19 may affect travel and learn more about our cancellation policies:,,,,1236086663501225989,https://twitter.com/Airbnb/status/1236086663501225989
