date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-05-07 15:15:00,Sony,,14,121,905,WFH icon. #SpiderVerse,,,#SpiderVerse,1258415039251431431,https://twitter.com/Sony/status/1258415039251431431
2020-04-28 14:30:25,Sony,,21,143,617,"We're not saying Fifth Harmony knew the future when they made ""Work From Home"" but we're not not saying it",,,,1255142330748727302,https://twitter.com/Sony/status/1255142330748727302
2020-04-27 14:35:00,Sony,,25,219,1075,Eddie knows best: mask on. #Venom,,,#Venom,1254781094420811783,https://twitter.com/Sony/status/1254781094420811783
2020-04-02 14:45:02,Sony,,6,60,281,1. Assistance for first responders engaged in frontline medical & other efforts to fight the virus 2. Support for children & educators who are now working and learning remotely 3. Aid for the creative community in entertainment which has been affected by the virus's spread,,,,1245723923058233350,https://twitter.com/Sony/status/1245723923058233350
2020-04-02 14:45:01,Sony,,92,549,2408,"Today, we're proud to announce the Sony Global Relief Fund for COVID-19, a $100 million fund to support those around the world affected by the novel coronavirus. Through the fund, we'll be providing support in three areas:",,,,1245723921262968833,https://twitter.com/Sony/status/1245723921262968833
