date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-04-30 14:31:33,Adobe,,0,3,15,Today we are joining the Action Agenda consortium led by @AscendLeader to address the adverse impacts of the COVID-19 outbreak on marginalized groups. #AscendTogether,,@AscendLeader,#AscendTogether,1255867391046795266,https://twitter.com/Adobe/status/1255867391046795266
2020-04-29 04:35:02,Adobe,,0,8,22,Still figuring out the whole WFH thing? Give this beginner's guide a read.,,,,1255354886125957128,https://twitter.com/Adobe/status/1255354886125957128
