date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-04-03 16:08:00,Cisco,,0,12,26,"#WFH? Learn key takeaways in #collaboration, #security, and #networking from Cisco leaders. http://cs.co/60191xItb @geerittenhouse @tnight @imSriSrinivasan",,@geerittenhouse @tnight @imSriSrinivasan,#WFH #collaboration #security #networking,1246107190232039424,https://twitter.com/Cisco/status/1246107190232039424
2020-04-03 15:08:14,Cisco,,0,19,45,"This week we saw how video conferencing is helping healthcare, education, and beyond. See more stories: http://cs.co/60101xIUG #WFH",,,#WFH,1246092149214584832,https://twitter.com/Cisco/status/1246092149214584832
2020-04-02 17:40:13,Cisco,,6,88,189,"""At Cisco, we believe data privacy is a fundamental human right."" Chairman and CEO @ChuckRobbins explains how we are protecting our customers as more of them #WFH: http://cs.co/60111xiUz #Webex",,@ChuckRobbins,#WFH #Webex,1245768011581194245,https://twitter.com/Cisco/status/1245768011581194245
2020-04-02 16:08:09,Cisco,,0,10,31,"To support our customers and partners, Cisco is offering free services and training to help our communities #WFH. http://cs.co/60171a795",,,#WFH,1245744842010918912,https://twitter.com/Cisco/status/1245744842010918912
2020-04-02 14:38:14,Cisco,,1,21,34,"As demand for secure #VideoConferencing skyrockets, we've developed a resource for businesses and employees to successfully transition to #WFH. Learn more: http://cs.co/60151xpdN #Webex",,,#VideoConferencing #WFH #Webex,1245722212151296001,https://twitter.com/Cisco/status/1245722212151296001
2020-04-02 04:08:10,Cisco,,1,17,58,"With more people #WFH, Cisco Collaboration SVP @imSriSrinivasan explains the importance of #security during #CiscoLiveAPJC http://cs.co/60191xpVN #Webex",,@imSriSrinivasan,#WFH #security #CiscoLiveAPJC #Webex,1245563650133417985,https://twitter.com/Cisco/status/1245563650133417985
2020-04-02 01:23:29,Cisco,,2,110,261,"""Everyone has stepped up."" Cisco Chairman & CEO @ChuckRobbins talks to @MadMoneyOnCNBC about sending #VideoConferencing equipment to hospitals, #Webex tech, and the pandemic’s impact on society. Watch: http://cs.co/60161xpuq",,@ChuckRobbins @MadMoneyOnCNBC,#VideoConferencing #Webex,1245522205628420096,https://twitter.com/Cisco/status/1245522205628420096
2020-04-02 00:09:24,Cisco,,1,11,55,Families are coming together as they tackle #RemoteLearning and #WFH. #LifeOnWebex Do you have any tips to share with others?,,,#RemoteLearning #WFH #LifeOnWebex,1245503564925022216,https://twitter.com/Cisco/status/1245503564925022216
2020-04-01 00:08:00,Cisco,,0,5,29,Now more than ever contact centers around the world need to be able to support their customers. See how Cisco Contact Center customers can quickly expand or activate additional #WFH #CallCenter staff to remain productive. http://cs.co/60161vSAM #ContactCenter,,,#WFH #CallCenter #ContactCenter,1245140822330310656,https://twitter.com/Cisco/status/1245140822330310656
2020-03-30 23:08:00,Cisco,,0,4,25,10 #WFH tips from Cisco @Webex VP @lorrissa_horton: http://cs.co/60181vSFE. #LifeOnWebex Any tips you would add?,,@Webex @lorrissa_horton,#WFH #LifeOnWebex,1244763334907494402,https://twitter.com/Cisco/status/1244763334907494402
2020-03-30 20:38:00,Cisco,,0,63,150,"Thank you to the doctors and medical professionals who are risking their health and safety to save the lives of others. On #NationalDoctorsDay, and every day, we are so grateful for you.",,,#NationalDoctorsDay,1244725588818104320,https://twitter.com/Cisco/status/1244725588818104320
2020-03-30 17:38:08,Cisco,,3,8,40,#WFH? We are too. Go onto instagram and try out our AR filter to find out exactly what kind of video conferencing attendee you are. http://cs.co/60101vSsk #LifeOnWebex,,,#WFH #LifeOnWebex,1244680321737601026,https://twitter.com/Cisco/status/1244680321737601026
2020-03-23 18:50:26,Cisco,,0,6,13,"Here are the links to the Santa Clara County, CA programs mentioned during the broadcast: COVID-19 Coronavirus Regional Response Fund: https://www.siliconvalleycf.org/coronavirus-fund Financial Assistance for Low-Income Residents Impacted by COVID-19:",,,,1242161802378498053,https://twitter.com/Cisco/status/1242161802378498053
2020-03-23 16:08:01,Cisco,,2,33,108,"“Cisco must, and will, do even more to help others respond to this global pandemic,” says Cisco Chairman and CEO @ChuckRobbins. We hope to help our communities and those on the front line in this time of need. http://cs.co/60121QGKo",,@ChuckRobbins,,1242120927447482368,https://twitter.com/Cisco/status/1242120927447482368
2020-03-18 21:08:00,Cisco,,1,22,47,New to #WFH? A 20 year work from home veteran shares his top 5 tips: http://cs.co/60171srzV #RemoteWorking,,,#WFH #RemoteWorking,1240384481942437888,https://twitter.com/Cisco/status/1240384481942437888
2020-03-11 13:08:08,Cisco,,0,11,40,"What happens when you add #5G into the #manufacturing ? Faster connection, increased safety, and more effective training time. http://cs.co/60141Uvpy #WirelessWednesday",,,#5G #manufacturing #WirelessWednesday,1237727006344851456,https://twitter.com/Cisco/status/1237727006344851456
2020-03-10 16:08:08,Cisco,,0,14,24,It'll be as if you never even left the office . http://cs.co/60141qdkE #Webex #wfh #videoconferencing,,,#Webex #wfh #videoconferencing,1237409917419630592,https://twitter.com/Cisco/status/1237409917419630592
2020-02-12 21:31:22,Cisco,,1,0,4,Please refer to our GAAP to non-GAAP reconciliation at http://cs.co/60041ihHi and our “safe harbor” statement at: http://cs.co/60081ihyG $CSCO #CSCOQ2FY20,,,#CSCOQ2FY20,1227706788499402753,https://twitter.com/Cisco/status/1227706788499402753
2020-01-28 13:08:01,Cisco,,1,14,36,"It's never too late to be #PrivacyAware. This #DataPrivacyDay, learn why it's important to invest in your online safety. http://cs.co/601515Kj5",,,#PrivacyAware #DataPrivacyDay,1222144296687689728,https://twitter.com/Cisco/status/1222144296687689728
2020-01-16 15:08:16,Cisco,,0,4,12,Where does safety stand when it comes to the #FutureofPublicSector? Find out here. http://cs.co/60121jlS2,,,#FutureofPublicSector,1217825905390837762,https://twitter.com/Cisco/status/1217825905390837762
