date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-31 09:37:09,Xiaomi,,31,81,861,Our donation of face masks and thermometers has been received by the Ministry of Health of Poland. We will continue to try our best to provide aid for those who need help during this difficult time. We are all in this together. #NoMiWithoutYou,,,#NoMiWithoutYou,1244921666112651264,https://twitter.com/Xiaomi/status/1244921666112651264
2020-03-28 06:00:00,Xiaomi,,34,77,745,"Just in case you missed the launch yesterday, here's a very quick summary made just for you... Xiaomi has pledged to distribute over 1M masks. #Mi10 #Mi10Pro global launch. Surprise! Introducing #Mi10Lite5G. Five new ecosystem products.",,,#Mi10 #Mi10 #Mi10Pro #Mi10Lite5G,1243779854513790983,https://twitter.com/Xiaomi/status/1243779854513790983
2020-03-27 13:03:00,Xiaomi,,6,35,166,Xiaomi has pledged to distribute 1 million masks across Europe. We’ll continue to provide aid for those in need during this difficult time for everyone. There is strength in solidarity. #NoMiWithoutYou,,,#NoMiWithoutYou,1243523918230626304,https://twitter.com/Xiaomi/status/1243523918230626304
2020-03-26 16:23:52,Xiaomi,,43,104,1155,The face masks that we’ve donated have arrived in Belgium. We sincerely hope that our supplies will help our friends in Europe during this difficult time. We will continue to try our best to provide aid in any way that we can! #NoMiWithoutYou,,,#NoMiWithoutYou,1243212082335473666,https://twitter.com/Xiaomi/status/1243212082335473666
2020-03-26 08:00:00,Xiaomi,,69,319,2996,B e i n g s e p a r a t e d d o e s n ' t m e a n w e a r e n o t c l o s e . #StaySafe and strong everyone! #NoMiWithoutYou,,,#StaySafe #NoMiWithoutYou,1243085278400540672,https://twitter.com/Xiaomi/status/1243085278400540672
2020-03-16 18:00:00,Xiaomi,,34,55,586,Welcome to the world of details! Life used to be relaxing and safe until the 108MP camera came and changed EVERYTHING! Any thoughts on what’s going to happen between the details and #MiNote10? Leave your thoughts below!,,,#MiNote10,1239612395154100225,https://twitter.com/Xiaomi/status/1239612395154100225
2020-03-05 16:34:44,Xiaomi,,95,404,2496,"#Xiaomi has donated supplies, including tens of thousands of masks, to Italy during this difficult time. We entered the market less than two years ago and have continuously felt love and enthusiasm from everyone. #NoMiWithoutYou",,,#Xiaomi #NoMiWithoutYou,1235604669088411650,https://twitter.com/Xiaomi/status/1235604669088411650
2020-02-28 10:01:02,Xiaomi,,16,125,850,A world's first! Xiaomi integrated an earthquake early warning system for smartphones and our AloT platform. We are committed to helping make sure more and more people are safe and secure by providing you with technology that matters. #InnovationForEveryone,,,#InnovationForEveryone,1233331267275374592,https://twitter.com/Xiaomi/status/1233331267275374592
2020-02-11 11:24:14,Xiaomi,,13,66,467,"To all Mi fans, users, partners and media friends, Xiaomi will attend #MWC2020 Barcelona as planned. In order to align with personal and product safety measures during MWC, Xiaomi is committed to following all recommended guidelines. Thank you. #NoMiWithoutYou",,,#MWC2020 #NoMiWithoutYou,1227191609491509248,https://twitter.com/Xiaomi/status/1227191609491509248
