date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-05-08 02:59:02,Acer,,5,1,23,Social distancing can’t stop us from playing together. Check out @guardian’s top picks for games that’ll keep you socialising from the safety of your home : https://acer.co/2WxOmzI,,@guardian,,1258592215695327232,https://twitter.com/Acer/status/1258592215695327232
2020-05-01 09:58:34,Acer,,0,1,11,Discover a powerful and reliable laptop that’s built to last. The new #TravelMateP6 features industry-grade security that’s designed to safeguard your data within an ultra-durable chassis. Stay secure: https://acer.co/3cY5YLC,,,#TravelMateP6,1256161079555756032,https://twitter.com/Acer/status/1256161079555756032
2020-04-14 12:38:40,Acer,,2,1,11,Keep safe. Keep connected. Keep active. It’s not easy balancing all three but @goodhousemag’s list of free live-stream workouts is here to help us stay active indoors: https://acer.co/2Xzw3fK Keep connected: https://acer.co/3ct6D7R,,@goodhousemag,,1250040776391823362,https://twitter.com/Acer/status/1250040776391823362
2020-04-04 10:58:49,Acer,,3,0,20,Staying safe at home doesn’t have to put a stop on your career or education. Get a taste for online learning with the free bite-sized courses offered by @edtechteam and @Acer_Education: https://acer.co/3aD1mtA,,@edtechteam @Acer_Education,,1246391768444264449,https://twitter.com/Acer/status/1246391768444264449
2020-03-31 06:58:47,Acer,,17,15,49,A message from our Chairman & CEO on Acer’s global response to COVID-19: https://acer.co/2X2xhzA,,,,1244881810875703297,https://twitter.com/Acer/status/1244881810875703297
