date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-05-07 19:32:00,intel,,5,29,112,Behind these heroes we work to accelerate hospitals’ access to @sickbayMIC to deliver critical data at a safe distance.,,@sickbayMIC,,1258479716111089666,https://twitter.com/intel/status/1258479716111089666
2020-04-27 23:24:52,intel,,6,57,137,"Resolve. Courage. Hope. What's inside has never mattered more. Behind it all, we’re committed to accelerating access to tech that helps combat COVID-19.",,,,1254914438978850816,https://twitter.com/intel/status/1254914438978850816
2020-04-07 13:22:58,intel,,39,229,483,"Today, we are pledging $50 million in a Pandemic Response Technology Initiative to combat the coronavirus. We’re also including an innovation fund to fuel new ideas and ​technologies to reduce the impact of COVID-19.",,,,1247515208576167936,https://twitter.com/intel/status/1247515208576167936
2020-03-27 15:00:00,intel,,7,55,111,Collaboration is key to conquering this pandemic. And the next. So we're working with @xprize &amp; @AnthemInc to launch their COVID-19 response platform—all to help the global community unite in the fight.,,@xprize @AnthemInc,,1243553363897339905,https://twitter.com/intel/status/1243553363897339905
2020-03-26 15:05:00,intel,,13,174,450,"Today we’re setting aside $6M for Coronavirus relief, building on our previous efforts of donating supplies to caregivers.",,,,1243192232330625030,https://twitter.com/intel/status/1243192232330625030
2020-03-23 23:29:00,intel,,20,209,573,"Now more than ever, healthcare workers need everyone’s support. So we’re sourcing and donating over 1 million personal protective items like masks and gloves for those on the front lines.",,,,1242231905652805633,https://twitter.com/intel/status/1242231905652805633
