date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-05-11 15:00:02,Verizon,,1,6,19,"When the times call, the Verizon Critical Response Team is there to help make sure that those on the frontlines can answer. To the engineers and technicians doing the work to keep us all safe and connected: thank you for all that you do. Know that to us, you’re all heroes.",,,,1259860823708782594,https://twitter.com/Verizon/status/1259860823708782594
2020-05-08 19:00:02,Verizon,,3,8,18,"The Verizon Response Team is working around the clock to keep teams connected at critical care units, testing facilities and emergency operations centers by providing charging stations for first responders on the front lines of Covid-19.",,,,1258834060727717890,https://twitter.com/Verizon/status/1258834060727717890
2020-05-07 20:00:20,Verizon,,0,4,19,"All in for Kentucky: As part of the Verizon Response Team, Jason is working alongside doctors, nurses and the military to set up makeshift hospitals and help Kentucky prep for COVID-19. This is his story. ",,,,1258486846864142341,https://twitter.com/Verizon/status/1258486846864142341
2020-05-06 16:27:30,Verizon,,1,0,1,"@uniquelyalto Thank you so much for completing your payment, Alto. You can complete the Hardship application via https://www.verizonwireless.com/support/covid-19-faqs/#bill Additional info can be provided at the remaining two links, https://www.verizon.com/about/news/covid-response-customers . I hope this information provides clarity.",,@uniquelyalto,,1258070896155254784,https://twitter.com/Verizon/status/1258070896155254784
2020-05-02 22:39:00,Verizon,,0,3,20,This restaurant has a powerful message for other small businesses facing COVID-19: https://vz.to/3f6H66m,,,,1256714838287486977,https://twitter.com/Verizon/status/1256714838287486977
2020-04-30 13:28:31,Verizon,,1,9,22,"Small businesses get COVID-19 relief in private grants, as Verizon boosts support to $7.5M: https://www.usatoday.com/story/money/business/2020/04/30/coronavirus-aid-verizon-expands-small-business-support-up-7-5-m/3053496001/",,,,1255851527434113027,https://twitter.com/Verizon/status/1255851527434113027
2020-04-30 01:31:41,Verizon,,0,7,31,How a restaurant in Brooklyn is surviving the pandemic while feeding hospital workers: https://vz.to/3aR0i4A,,,,1255671128854605826,https://twitter.com/Verizon/status/1255671128854605826
2020-04-23 22:06:37,Verizon,,2,6,26,"Our #COVID19 response commitment now stands at over $50 million in contributions worldwide. “We are a global company, with customers in over 150 countries worldwide, and stand in solidarity with our entire global team at this difficult time.” https://vz.to/2VyjjEM",,,#COVID19,1253445195636649989,https://twitter.com/Verizon/status/1253445195636649989
2020-04-23 17:21:16,Verizon,,13,18,40,"Our $2.5 M donation to CDP (@funds4disaster) is helping preparedness, containment, response and recovery activities for those affected by #COVID19. We’re proud to support this lifesaving work. To read more about our response, visit: https://vz.to/2XWU6oS",,@funds4disaster,#COVID19,1253373384685244416,https://twitter.com/Verizon/status/1253373384685244416
2020-04-23 16:32:00,Verizon,,6,7,21,"Telemedicine may become more common because of convenience and accessibility, even beyond the pandemic. Here’s how it works:",,,,1253360986930774024,https://twitter.com/Verizon/status/1253360986930774024
2020-04-23 14:28:51,Verizon,,5,5,24,"Stay connected near, far and farther with free international long distance calling to many countries impacted by COVID-19. Check out https://vz.to/2XBhhoI to see the complete list.",,,,1253329997898498049,https://twitter.com/Verizon/status/1253329997898498049
2020-04-22 23:45:35,Verizon,,0,9,69,"This #VolunteerWeek we couldn’t be prouder of the Verizon employees who are sending homemade masks and messages of support to healthcare workers on the frontlines. We’re grateful for everything you do—because to us, you’re all heroes.",,,#VolunteerWeek,1253107716517756929,https://twitter.com/Verizon/status/1253107716517756929
2020-04-19 14:00:01,Verizon,,6,7,29,"We’re giving free shipping on online orders, so you can get the devices, accessories, & upgrades you need. Select stores are open only for critical device orders & urgent tech support. For appointments, store locations and safety guidelines, visit https://www.verizonwireless.com/stores",,,,1251873188952367105,https://twitter.com/Verizon/status/1251873188952367105
2020-04-18 18:31:04,Verizon,,2,7,38,We are proud to partner with Global Citizen in supporting those most affected by #COVID19.. Join us and tune into Yahoo today at 2 PM ET for One World: #TogetherAtHome [http://yahoo.com/videos/together-at-home],,,#COVID19 #TogetherAtHome,1251579013887340548,https://twitter.com/Verizon/status/1251579013887340548
2020-04-18 14:00:01,Verizon,,1,5,12,"Stay connected near, far and farther with free international long distance calling to many countries impacted by COVID-19. Check out https://vz.to/2XBhhoI to see the complete list.",,,,1251510801288114176,https://twitter.com/Verizon/status/1251510801288114176
2020-04-16 20:23:27,Verizon,,0,1,10,COVID-19 news: How much is too much?,,,,1250882521027534860,https://twitter.com/Verizon/status/1250882521027534860
2020-04-15 21:59:52,Verizon,,2,14,26,How to clean your smartphone to kill COVID-19 and other germs: https://vz.to/2ykwC2c,,,,1250544395767746560,https://twitter.com/Verizon/status/1250544395767746560
2020-04-15 16:10:30,Verizon,,1,3,29,Hero of the Day: Verizon employee keeps NYC connected amid COVID-19: https://vz.to/2wFuiT1 via @NYPost,,@nypost,,1250456473412476928,https://twitter.com/Verizon/status/1250456473412476928
