Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,18.809999465942383,18.81999969482422,18.739999771118164,18.75,18.75,6400
2020-01-02,18.979999542236328,19.020000457763672,18.950000762939453,19.020000457763672,19.020000457763672,10000
2020-01-03,18.8700008392334,18.899999618530273,18.809999465942383,18.850000381469727,18.850000381469727,8400
2020-01-06,18.899999618530273,19.040000915527344,18.799999237060547,19.020000457763672,19.020000457763672,18800
2020-01-07,19.389999389648438,19.56999969482422,19.31999969482422,19.360000610351562,19.360000610351562,11900
2020-01-08,19.889999389648438,19.889999389648438,19.549999237060547,19.719999313354492,19.719999313354492,18600
2020-01-09,20.229999542236328,20.239999771118164,20.170000076293945,20.170000076293945,20.170000076293945,19100
2020-01-10,20.3700008392334,20.3700008392334,20.25,20.31999969482422,20.31999969482422,15800
2020-01-13,20.329999923706055,20.59000015258789,20.06999969482422,20.31999969482422,20.31999969482422,7900
2020-01-14,20.969999313354492,20.969999313354492,20.31999969482422,20.360000610351562,20.360000610351562,7300
2020-01-15,20.06999969482422,20.290000915527344,20.06999969482422,20.209999084472656,20.209999084472656,9100
2020-01-16,20.299999237060547,20.299999237060547,20.139999389648438,20.239999771118164,20.239999771118164,7200
2020-01-17,20.079999923706055,20.079999923706055,20.049999237060547,20.059999465942383,20.059999465942383,7300
2020-01-21,19.860000610351562,20.030000686645508,19.81999969482422,19.8799991607666,19.8799991607666,4400
2020-01-22,20.0,20.139999389648438,20.0,20.139999389648438,20.139999389648438,5100
2020-01-23,20.059999465942383,20.110000610351562,20.0,20.0,20.0,11100
2020-01-24,20.100000381469727,20.100000381469727,20.020000457763672,20.040000915527344,20.040000915527344,4200
2020-01-27,19.6299991607666,19.729999542236328,19.56999969482422,19.56999969482422,19.56999969482422,7800
2020-01-28,20.110000610351562,20.110000610351562,19.709999084472656,19.90999984741211,19.90999984741211,23900
2020-01-29,19.989999771118164,19.989999771118164,19.799999237060547,19.8700008392334,19.8700008392334,5000
2020-01-30,19.940000534057617,20.75,19.940000534057617,20.559999465942383,20.559999465942383,13900
2020-01-31,20.760000228881836,21.350000381469727,20.760000228881836,21.350000381469727,21.350000381469727,15100
2020-02-03,22.049999237060547,22.1299991607666,21.850000381469727,21.969999313354492,21.969999313354492,7900
2020-02-04,23.0,23.0,22.90999984741211,22.90999984741211,22.90999984741211,8000
2020-02-05,23.25,23.329999923706055,23.25,23.329999923706055,23.329999923706055,3700
2020-02-06,23.31999969482422,23.31999969482422,23.0,23.079999923706055,23.079999923706055,20300
2020-02-07,23.1299991607666,23.229999542236328,23.1299991607666,23.170000076293945,23.170000076293945,6000
2020-02-10,23.100000381469727,23.200000762939453,23.100000381469727,23.100000381469727,23.100000381469727,5300
2020-02-11,23.15999984741211,23.299999237060547,23.049999237060547,23.09000015258789,23.09000015258789,16000
2020-02-12,23.290000915527344,23.299999237060547,23.200000762939453,23.200000762939453,23.200000762939453,13600
2020-02-13,22.920000076293945,23.270000457763672,22.799999237060547,22.93000030517578,22.93000030517578,11600
2020-02-14,22.75,22.84000015258789,22.510000228881836,22.600000381469727,22.600000381469727,7100
2020-02-18,22.440000534057617,22.649999618530273,22.440000534057617,22.549999237060547,22.549999237060547,5600
2020-02-19,22.920000076293945,23.1200008392334,22.850000381469727,22.899999618530273,22.899999618530273,6600
2020-02-20,22.469999313354492,22.549999237060547,22.469999313354492,22.549999237060547,22.549999237060547,10200
2020-02-21,22.34000015258789,22.34000015258789,22.209999084472656,22.309999465942383,22.309999465942383,10600
2020-02-24,22.0,22.040000915527344,21.670000076293945,21.770000457763672,21.770000457763672,35000
2020-02-25,21.979999542236328,21.989999771118164,21.75,21.799999237060547,21.799999237060547,13400
2020-02-26,22.06999969482422,22.09000015258789,21.93000030517578,22.010000228881836,22.010000228881836,19200
2020-02-27,21.350000381469727,21.520000457763672,21.25,21.25,21.25,34000
2020-02-28,20.579999923706055,20.780000686645508,20.239999771118164,20.600000381469727,20.600000381469727,65800
2020-03-02,20.31999969482422,21.84000015258789,20.31999969482422,21.84000015258789,21.84000015258789,55200
2020-03-03,20.790000915527344,20.799999237060547,20.350000381469727,20.6200008392334,20.6200008392334,117700
2020-03-04,21.219999313354492,21.25,20.81999969482422,21.25,21.25,85300
2020-03-05,20.559999465942383,20.559999465942383,20.299999237060547,20.329999923706055,20.329999923706055,39200
2020-03-06,20.040000915527344,20.6299991607666,20.040000915527344,20.450000762939453,20.450000762939453,24700
2020-03-09,19.729999542236328,20.3700008392334,19.729999542236328,20.15999984741211,20.15999984741211,28800
2020-03-10,21.139999389648438,21.139999389648438,19.860000610351562,20.219999313354492,20.219999313354492,47000
2020-03-11,20.0,20.469999313354492,19.100000381469727,19.25,19.25,21300
2020-03-12,17.579999923706055,18.25,17.15999984741211,18.100000381469727,18.100000381469727,64200
2020-03-13,18.0,18.0,16.540000915527344,16.829999923706055,16.829999923706055,49600
2020-03-16,14.75,16.549999237060547,14.75,16.280000686645508,16.280000686645508,38400
2020-03-17,15.720000267028809,17.420000076293945,15.720000267028809,16.600000381469727,16.600000381469727,50300
2020-03-18,17.0,18.280000686645508,15.5,17.350000381469727,17.350000381469727,115700
2020-03-19,15.510000228881836,17.139999389648438,15.479999542236328,16.5,16.5,76700
2020-03-20,15.710000038146973,17.25,15.510000228881836,16.510000228881836,16.510000228881836,76500
