Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,67.72000122070312,68.02999877929688,67.51000213623047,68.0,68.0,549700
2020-01-02,68.30000305175781,69.05999755859375,68.27999877929688,69.05999755859375,69.05999755859375,856500
2020-01-03,68.5,68.6500015258789,67.95999908447266,68.08000183105469,68.08000183105469,518600
2020-01-06,68.25,69.19999694824219,68.22000122070312,69.11000061035156,69.11000061035156,755500
2020-01-07,70.51000213623047,70.58000183105469,69.80999755859375,70.19999694824219,70.19999694824219,1316200
2020-01-08,70.80000305175781,71.12000274658203,70.37000274658203,70.45999908447266,70.45999908447266,1640200
2020-01-09,71.4000015258789,71.66000366210938,70.58999633789062,71.02999877929688,71.02999877929688,2377300
2020-01-10,71.45999908447266,71.45999908447266,70.73999786376953,70.86000061035156,70.86000061035156,1120500
2020-01-13,71.38999938964844,71.69999694824219,71.08000183105469,71.63999938964844,71.63999938964844,1272300
2020-01-14,72.94000244140625,72.94999694824219,72.01000213623047,72.47000122070312,72.47000122070312,1940800
2020-01-15,71.5999984741211,72.12000274658203,71.44999694824219,71.5999984741211,71.5999984741211,1085900
2020-01-16,72.2300033569336,72.72000122070312,72.19999694824219,72.62000274658203,72.62000274658203,1158900
2020-01-17,72.72000122070312,72.72000122070312,72.16000366210938,72.4800033569336,72.4800033569336,780500
2020-01-21,72.5,72.5,72.11000061035156,72.12999725341797,72.12999725341797,967200
2020-01-22,72.56999969482422,72.68000030517578,72.16999816894531,72.37999725341797,72.37999725341797,760800
2020-01-23,72.75,72.75,72.0199966430664,72.58999633789062,72.58999633789062,579700
2020-01-24,72.63999938964844,72.68000030517578,71.4800033569336,71.87999725341797,71.87999725341797,678300
2020-01-27,71.44000244140625,71.69999694824219,71.1500015258789,71.30999755859375,71.30999755859375,1267300
2020-01-28,71.69999694824219,72.20999908447266,71.3499984741211,72.0199966430664,72.0199966430664,812600
2020-01-29,71.9000015258789,72.0199966430664,71.6500015258789,71.80000305175781,71.80000305175781,613000
2020-01-30,70.62999725341797,71.30999755859375,70.20999908447266,71.13999938964844,71.13999938964844,870900
2020-01-31,70.98999786376953,70.98999786376953,69.91000366210938,70.18000030517578,70.18000030517578,957400
2020-02-03,70.29000091552734,70.9000015258789,70.25,70.4800033569336,70.4800033569336,1814800
2020-02-04,72.16999816894531,73.86000061035156,71.16000366210938,73.0,73.0,1578700
2020-02-05,70.66000366210938,71.05999755859375,70.3499984741211,70.51000213623047,70.51000213623047,1799000
2020-02-06,70.97000122070312,71.55000305175781,70.97000122070312,71.55000305175781,71.55000305175781,662600
2020-02-07,71.0,71.25,69.70999908447266,70.08999633789062,70.08999633789062,1462400
2020-02-10,70.12999725341797,70.20999908447266,69.62999725341797,70.16999816894531,70.16999816894531,929300
2020-02-11,70.62999725341797,70.8499984741211,70.19000244140625,70.31999969482422,70.31999969482422,852000
2020-02-12,70.30000305175781,70.79000091552734,70.30000305175781,70.7699966430664,70.7699966430664,587900
2020-02-13,69.91999816894531,69.91999816894531,69.51000213623047,69.5999984741211,69.5999984741211,910300
