Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,125.52999877929688,126.9000015258789,124.66999816894531,126.4000015258789,126.4000015258789,1863900
2020-01-02,129.49000549316406,138.63999938964844,129.44000244140625,138.22000122070312,138.22000122070312,8001400
2020-01-03,134.5800018310547,137.16000366210938,133.77999877929688,133.8000030517578,133.8000030517578,5184800
2020-01-06,132.77999877929688,136.74000549316406,132.50999450683594,135.94000244140625,135.94000244140625,3930700
2020-01-07,138.19000244140625,139.47000122070312,135.39999389648438,136.6999969482422,136.6999969482422,4535800
2020-01-08,136.74000549316406,139.1699981689453,135.6999969482422,137.8300018310547,137.8300018310547,3818900
2020-01-09,141.0,142.47999572753906,140.02000427246094,140.86000061035156,140.86000061035156,6278800
2020-01-10,142.6199951171875,144.75999450683594,140.86000061035156,144.50999450683594,144.50999450683594,6739500
2020-01-13,147.0,147.3800048828125,141.75,142.25999450683594,142.25999450683594,6549300
2020-01-14,140.67999267578125,142.1999969482422,138.00999450683594,140.0399932861328,140.0399932861328,4878500
2020-01-15,139.57000732421875,141.1699981689453,138.38999938964844,139.39999389648438,139.39999389648438,3710400
2020-01-16,142.61000061035156,142.6199951171875,138.8000030517578,139.49000549316406,139.49000549316406,4069900
2020-01-17,140.61000061035156,140.99000549316406,138.35000610351562,139.61000061035156,139.61000061035156,4232600
2020-01-21,136.49000549316406,139.0,134.39999389648438,137.10000610351562,137.10000610351562,4090600
2020-01-22,138.5500030517578,138.8699951171875,134.72000122070312,134.8000030517578,134.8000030517578,4444000
2020-01-23,132.22000122070312,134.3800048828125,131.1699981689453,134.1999969482422,134.1999969482422,4153900
2020-01-24,134.25,134.39999389648438,128.30999755859375,130.0,130.0,4309800
2020-01-27,122.0,127.38999938964844,121.0,126.27999877929688,126.27999877929688,5428600
2020-01-28,128.0500030517578,128.3000030517578,125.81999969482422,126.93000030517578,126.93000030517578,2778500
2020-01-29,127.97000122070312,128.17999267578125,126.08000183105469,126.47000122070312,126.47000122070312,2428800
2020-01-30,123.30000305175781,126.11000061035156,122.31999969482422,125.73999786376953,125.73999786376953,2952100
2020-01-31,123.19999694824219,123.87999725341797,122.0,123.55999755859375,123.55999755859375,4880900
2020-02-03,127.1500015258789,133.77999877929688,126.9000015258789,130.49000549316406,130.49000549316406,7711200
2020-02-04,134.6999969482422,134.9499969482422,131.11000061035156,131.3699951171875,131.3699951171875,3873200
2020-02-05,134.52000427246094,134.5800018310547,129.4600067138672,130.75,130.75,3523200
2020-02-06,132.25,133.74000549316406,130.33999633789062,133.16000366210938,133.16000366210938,3208200
2020-02-07,131.02000427246094,131.83999633789062,129.6999969482422,130.91000366210938,130.91000366210938,2765700
2020-02-10,129.25999450683594,131.69000244140625,129.1999969482422,131.0500030517578,131.0500030517578,3326700
2020-02-11,133.50999450683594,136.82000732421875,132.72000122070312,133.99000549316406,133.99000549316406,3546100
2020-02-12,136.72999572753906,138.5,134.66000366210938,137.49000549316406,137.49000549316406,3636600
2020-02-13,135.02000427246094,136.3000030517578,133.22999572753906,135.17999267578125,135.17999267578125,3150300
2020-02-14,135.89999389648438,135.89999389648438,134.0500030517578,134.57000732421875,134.57000732421875,1697400
2020-02-18,134.02000427246094,134.7899932861328,132.49000549316406,134.17999267578125,134.17999267578125,2817000
2020-02-19,134.24000549316406,135.8800048828125,132.8000030517578,135.80999755859375,135.80999755859375,2118400
2020-02-20,135.0,136.32000732421875,131.2100067138672,132.4600067138672,132.4600067138672,3662400
2020-02-21,131.35000610351562,131.5500030517578,128.0800018310547,129.8000030517578,129.8000030517578,3095900
2020-02-24,122.69999694824219,127.3499984741211,122.13999938964844,125.83000183105469,125.83000183105469,4581500
2020-02-25,128.36000061035156,128.44000244140625,123.5999984741211,124.43000030517578,124.43000030517578,5139300
2020-02-26,124.0199966430664,127.37999725341797,121.62999725341797,123.54000091552734,123.54000091552734,5128000
2020-02-27,122.01000213623047,124.16000366210938,119.3499984741211,119.91000366210938,119.91000366210938,6693400
2020-02-28,115.0,120.5,114.80999755859375,119.9800033569336,119.9800033569336,9801600
2020-03-02,122.80000305175781,122.97000122070312,117.83000183105469,120.7699966430664,120.7699966430664,6238800
2020-03-03,121.4000015258789,122.62000274658203,115.68000030517578,117.97000122070312,117.97000122070312,5499400
2020-03-04,119.29000091552734,121.79000091552734,119.12999725341797,121.41000366210938,121.41000366210938,4214100
2020-03-05,118.37000274658203,120.31999969482422,117.5999984741211,118.23999786376953,118.23999786376953,3046900
2020-03-06,114.98999786376953,116.91000366210938,112.22000122070312,113.73999786376953,113.73999786376953,4853000
2020-03-09,106.94000244140625,110.05999755859375,105.05000305175781,106.6500015258789,106.6500015258789,7367800
2020-03-10,110.86000061035156,111.91999816894531,106.86000061035156,111.91000366210938,111.91000366210938,5051200
2020-03-11,109.5999984741211,110.69999694824219,107.55999755859375,108.25,108.25,3854200
2020-03-12,100.05000305175781,102.4800033569336,97.41999816894531,99.0,99.0,9414500
2020-03-13,104.70999908447266,105.61000061035156,94.66000366210938,100.29000091552734,100.29000091552734,6827500
2020-03-16,90.91999816894531,96.7300033569336,89.68000030517578,89.68000030517578,89.68000030517578,6482100
2020-03-17,89.72000122070312,92.27999877929688,85.05000305175781,91.12999725341797,91.12999725341797,6343000
2020-03-18,84.5999984741211,92.88999938964844,82.0,83.62000274658203,83.62000274658203,9479800
2020-03-19,83.33999633789062,91.66000366210938,83.20999908447266,89.62000274658203,89.62000274658203,6258600
2020-03-20,91.25,93.16000366210938,87.72000122070312,88.66000366210938,88.66000366210938,5689900
2020-03-23,89.02999877929688,92.1500015258789,86.2300033569336,91.22000122070312,91.22000122070312,4709300
2020-03-24,95.18000030517578,98.91999816894531,95.05000305175781,96.43000030517578,96.43000030517578,5640100
2020-03-25,97.0,102.05000305175781,95.08000183105469,96.91999816894531,96.91999816894531,6231000
2020-03-26,98.61000061035156,102.45999908447266,97.31999969482422,101.81999969482422,101.81999969482422,5109500
2020-03-27,98.5,99.12000274658203,96.33000183105469,97.62999725341797,97.62999725341797,4113000
2020-03-30,98.5199966430664,99.5,96.1500015258789,98.94999694824219,98.94999694824219,3828100
2020-03-31,98.54000091552734,105.25,98.54000091552734,100.79000091552734,100.79000091552734,4088000
2020-04-01,98.68000030517578,101.5199966430664,97.33000183105469,97.68000030517578,97.68000030517578,3805000
2020-04-02,97.7699966430664,100.87999725341797,97.0,99.58999633789062,99.58999633789062,2442000
2020-04-03,98.91999816894531,100.2300033569336,96.0999984741211,97.19999694824219,97.19999694824219,2239700
2020-04-06,100.87999725341797,103.19999694824219,100.2699966430664,102.94000244140625,102.94000244140625,3590800
2020-04-07,105.0,107.38999938964844,101.05000305175781,101.79000091552734,101.79000091552734,6968600
2020-04-08,98.0,98.58999633789062,94.9000015258789,97.33000183105469,97.33000183105469,10164500
2020-04-09,97.56999969482422,100.37000274658203,96.4000015258789,99.0,99.0,5422300
2020-04-13,98.70999908447266,99.93000030517578,97.9800033569336,98.37000274658203,98.37000274658203,3171800
2020-04-14,99.58000183105469,103.11000061035156,99.55999755859375,100.91999816894531,100.91999816894531,3564500
2020-04-15,98.63999938964844,100.91999816894531,97.37000274658203,100.87000274658203,100.87000274658203,2771600
2020-04-16,101.5999984741211,103.02999877929688,99.66999816894531,102.81999969482422,102.81999969482422,4406400
2020-04-17,104.20999908447266,105.19000244140625,103.1500015258789,105.0,105.0,3827200
2020-04-20,103.5999984741211,107.66999816894531,103.41999816894531,104.68000030517578,104.68000030517578,3484300
2020-04-21,102.0999984741211,102.41999816894531,98.83000183105469,101.41000366210938,101.41000366210938,3843900
2020-04-22,101.98999786376953,104.36000061035156,101.19999694824219,101.75,101.75,3428300
2020-04-23,101.19999694824219,102.37999725341797,99.20999908447266,99.8499984741211,99.8499984741211,3407400
2020-04-24,101.0999984741211,101.91999816894531,99.88999938964844,100.94999694824219,100.94999694824219,2585400
2020-04-27,101.19999694824219,101.55000305175781,99.72000122070312,100.55999755859375,100.55999755859375,3148700
2020-04-28,101.0,101.0,96.80999755859375,97.12999725341797,97.12999725341797,4534500
2020-04-29,98.47000122070312,99.87999725341797,97.01000213623047,99.66999816894531,99.66999816894531,5486400
2020-04-30,99.73999786376953,102.9800033569336,98.66000366210938,100.93000030517578,100.93000030517578,5795900
2020-05-01,98.19999694824219,98.19999694824219,94.30999755859375,96.0199966430664,96.0199966430664,4622500
