Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,9.359999656677246,9.40999984741211,9.329999923706055,9.40999984741211,9.40999984741211,82200
2020-01-02,9.3100004196167,9.680000305175781,9.3100004196167,9.5,9.5,80700
2020-01-03,9.5,9.5,9.25,9.399999618530273,9.399999618530273,114000
2020-01-06,9.390000343322754,9.510000228881836,9.329999923706055,9.460000038146973,9.460000038146973,107800
2020-01-07,9.399999618530273,9.609999656677246,9.399999618530273,9.579999923706055,9.579999923706055,88600
2020-01-08,9.600000381469727,9.649999618530273,9.449999809265137,9.600000381469727,9.600000381469727,84900
2020-01-09,9.399999618530273,9.630000114440918,9.399999618530273,9.600000381469727,9.600000381469727,62100
2020-01-10,9.600000381469727,9.600000381469727,9.220000267028809,9.520000457763672,9.520000457763672,76000
2020-01-13,9.520000457763672,9.65999984741211,9.220000267028809,9.59000015258789,9.59000015258789,181200
2020-01-14,9.600000381469727,9.739999771118164,9.430000305175781,9.640000343322754,9.640000343322754,205600
2020-01-15,9.699999809265137,9.9399995803833,9.699999809265137,9.930000305175781,9.930000305175781,231700
2020-01-16,10.079999923706055,10.149999618530273,10.079999923706055,10.149999618530273,10.149999618530273,138400
2020-01-17,10.399999618530273,10.449999809265137,10.220000267028809,10.289999961853027,10.289999961853027,168300
2020-01-21,9.829999923706055,10.199999809265137,9.829999923706055,10.0600004196167,10.0600004196167,173200
2020-01-22,10.239999771118164,10.239999771118164,10.050000190734863,10.180000305175781,10.180000305175781,190000
2020-01-23,10.180000305175781,10.260000228881836,10.130000114440918,10.229999542236328,10.229999542236328,186200
2020-01-24,10.25,10.34000015258789,10.199999809265137,10.25,10.25,84200
2020-01-27,10.300000190734863,10.300000190734863,10.029999732971191,10.119999885559082,10.119999885559082,129300
2020-01-28,10.399999618530273,10.399999618530273,10.119999885559082,10.260000228881836,10.260000228881836,142000
2020-01-29,10.260000228881836,10.260000228881836,10.100000381469727,10.100000381469727,10.100000381469727,152500
2020-01-30,10.0,10.130000114440918,10.0,10.130000114440918,10.130000114440918,81500
2020-01-31,10.229999542236328,10.229999542236328,9.949999809265137,9.970000267028809,9.970000267028809,153800
2020-02-03,10.329999923706055,10.729999542236328,10.149999618530273,10.609999656677246,10.609999656677246,300400
2020-02-04,11.25,11.770000457763672,11.199999809265137,11.4399995803833,11.4399995803833,1343800
2020-02-05,11.550000190734863,11.550000190734863,11.199999809265137,11.300000190734863,11.300000190734863,781800
2020-02-06,11.640000343322754,11.640000343322754,11.359999656677246,11.4399995803833,11.4399995803833,331100
2020-02-07,11.350000381469727,11.350000381469727,11.170000076293945,11.180000305175781,11.180000305175781,391300
2020-02-10,11.390000343322754,11.390000343322754,11.220000267028809,11.319999694824219,11.319999694824219,240800
2020-02-11,11.5,11.5,11.350000381469727,11.359999656677246,11.359999656677246,285900
2020-02-12,11.34000015258789,11.34000015258789,11.270000457763672,11.319999694824219,11.319999694824219,251100
2020-02-13,10.9399995803833,11.329999923706055,10.9399995803833,11.15999984741211,11.15999984741211,236300
2020-02-14,10.949999809265137,11.050000190734863,10.949999809265137,10.989999771118164,10.989999771118164,187300
2020-02-18,10.930000305175781,10.930000305175781,10.75,10.779999732971191,10.779999732971191,219400
2020-02-19,10.550000190734863,10.970000267028809,10.550000190734863,10.869999885559082,10.869999885559082,215700
2020-02-20,10.859999656677246,10.859999656677246,10.4399995803833,10.710000038146973,10.710000038146973,196700
2020-02-21,10.420000076293945,10.850000381469727,10.420000076293945,10.680000305175781,10.680000305175781,173400
2020-02-24,10.460000038146973,10.460000038146973,10.100000381469727,10.180000305175781,10.180000305175781,343500
2020-02-25,10.220000267028809,10.289999961853027,10.010000228881836,10.050000190734863,10.050000190734863,282400
2020-02-26,9.930000305175781,10.229999542236328,9.930000305175781,10.149999618530273,10.149999618530273,292700
2020-02-27,9.819999694824219,9.819999694824219,9.579999923706055,9.579999923706055,9.579999923706055,301200
2020-02-28,9.100000381469727,9.40999984741211,9.100000381469727,9.399999618530273,9.399999618530273,441100
2020-03-02,9.289999961853027,9.989999771118164,9.289999961853027,9.65999984741211,9.65999984741211,225400
2020-03-03,9.09000015258789,9.649999618530273,9.09000015258789,9.399999618530273,9.399999618530273,372500
2020-03-04,9.449999809265137,9.6899995803833,9.449999809265137,9.65999984741211,9.65999984741211,301200
2020-03-05,9.079999923706055,9.449999809265137,9.079999923706055,9.279999732971191,9.279999732971191,242500
2020-03-06,9.0600004196167,9.239999771118164,9.020000457763672,9.079999923706055,9.079999923706055,159200
2020-03-09,8.5600004196167,8.5600004196167,8.199999809265137,8.279999732971191,8.279999732971191,307100
2020-03-10,8.859999656677246,8.859999656677246,8.140000343322754,8.5600004196167,8.5600004196167,344800
2020-03-11,8.140000343322754,8.5,8.140000343322754,8.319999694824219,8.319999694824219,307300
2020-03-12,8.029999732971191,8.029999732971191,7.130000114440918,7.340000152587891,7.340000152587891,437300
2020-03-13,7.309999942779541,7.800000190734863,7.25,7.570000171661377,7.570000171661377,472400
2020-03-16,7.03000020980835,7.03000020980835,6.420000076293945,6.800000190734863,6.800000190734863,417700
2020-03-17,6.650000095367432,7.010000228881836,6.510000228881836,6.860000133514404,6.860000133514404,528400
2020-03-18,6.349999904632568,6.699999809265137,6.199999809265137,6.610000133514404,6.610000133514404,600900
2020-03-19,6.199999809265137,6.900000095367432,6.199999809265137,6.75,6.75,316200
2020-03-20,6.75,6.980000019073486,6.619999885559082,6.659999847412109,6.659999847412109,286800
2020-03-23,6.190000057220459,6.820000171661377,6.190000057220459,6.599999904632568,6.599999904632568,274400
2020-03-24,6.579999923706055,7.199999809265137,6.579999923706055,7.119999885559082,7.119999885559082,462800
2020-03-25,7.119999885559082,8.09000015258789,7.119999885559082,7.639999866485596,7.639999866485596,245800
2020-03-26,7.769999980926514,8.350000381469727,7.0,7.710000038146973,7.710000038146973,142700
2020-03-27,7.389999866485596,8.399999618530273,7.389999866485596,7.670000076293945,7.670000076293945,225700
2020-03-30,7.880000114440918,8.050000190734863,7.420000076293945,7.75,7.75,237700
2020-03-31,7.730000019073486,8.029999732971191,7.400000095367432,7.5,7.5,207000
2020-04-01,7.5,7.670000076293945,7.119999885559082,7.289999961853027,7.289999961853027,125900
2020-04-02,7.300000190734863,7.699999809265137,7.179999828338623,7.300000190734863,7.300000190734863,351800
2020-04-03,6.949999809265137,7.300000190734863,6.949999809265137,7.090000152587891,7.090000152587891,150100
2020-04-06,7.110000133514404,7.53000020980835,7.110000133514404,7.480000019073486,7.480000019073486,426000
